Sentiment,SentimentText
0,แล้ววันนี้พัสดุขึ้นไป ศูนย์กระจายสินค้า กำแพงเพชร
0,ทำไมขึ้นว่าไม่สามารถติดต่อผู้รับได้
1,รบกวนขอเบอรโทรคนส่งของหน่อยคับ
1,แพ้น
1,เราสามรถไปรับของที่คลังได้มั้ยครับ
1,ติดต่อคนส่งสินค้าได้ไหมครับ
0,ติดต่อพนัคับ
0,ไม่ได้รับขอ
1,อยู่ที่สาขาไหนครับจะไปรับเอง
0,ยังไม่ได้รับครับ
0,ติดต่อคน
0,สินค้าใช้ไม่ได้ทำงัย
0,ของจะส่งออกวันไหนคะ
0,จะจัดส่งตอนไหนคะ
0,ตั้งเเต่มเมื่อวานเเล้ว
1,ติดต่อเจ้าหน้าที่นำส่งได้แล้วคะ
0,สวัสดีค่ะ อยากส่งคืนพัสดุไม่มีผู้รับตามจ่าหน้าค่ะ
0,จะมาส่งกี่โมงคะ 
1,จะออกไปขเางนอกค่ะ
1,พัสดุเป็นต้นไม้ ช่วยรีบส่งให้หต่อยคนับ ขอบคุณครับ
0,จำเลขไม่ได้คับ
1,พอดี สั่งของเก็บเงินปลายทางแล้วของมาไม่ตรงกับที่สั่งค่ะ
0,พัสดุส่งถึงแล้วเเต่ส่งผิดค่ะ
0,แต่เช็คข้อมูลยังไม่เข้ารบบึ่ะ
1,วันนี้ขนส่งเคอรี่ปิดมั้ยคะ
1,I am already waiting for a reply on my case.
1,ว่งพัสดุล่าสุด
1,I just need my parcel
1,ขอฃที่ส่ฃจากจังหวัดเดียวกันกี่วันถึงคะ
1,"ขอเบอร์ติดต่อคนขับให้หน่อยครับ
"
1,ไม่ทราบว่าจะได้รับวันนี้มั้ยคะ
1,ส่งเมื่อวานช่วงก่อน5โมงค่ะ
0,ผมยังไม่ได้รับของเลยพี่
1,ใครเป็นคนส่งเขลนื้
1,"Hi,
if I download your app, will I be able to schedule a pickup from my home in Chiang Mai for delivery to a hotel in Phuket?
Can you tell me the cost?
it is a suitcase weighing 24 kgs. the dimensions are 78x68x23
thanks."
1,จะถึงประมาณกี่โมงค่ะ
0,สอบถามเรื่องพัสดุหน่อยคะ
1,pickup info and cost estimate
0,ต้องการติดต่อพนักงาน
0,ไม่มีให้ยืนยันค่ะ
1,is this live chat?
1,My telephone number is correct
0,ทำไมพัสดไม่มาสัหที
0,รอเป็นวันแล้ว
0,จะได้รับสินค้าเมื่อไหร่ค่ะ
1,Twlhpone number of courier
1,"I’m tired with this chat. I choose Kerry all the time and no problem but now one problems means I cannot receive my goods on time and no one can answer. 
"
1,Please can you inform the courier that my can phone number is correct
1,My parcel post on 17 and your system told me it would arrive on 18 but it did not arrive and no one can tell me when I will get it.
1,ขอเบอร์ติดต่อคนส่งพัสดุ
1,อยากสอบถามว่าส่งพัสดุชื่อนิภาพร
0,ส่งกับใคร
1,ทางร้านส่งเลขมาตามข้างต้นนี้แต่เชคยังงัยก้ม่เจอม่รุ้จะทำยเคงงัย
1,ว่ายังไงคะ
1,จะได้ของตอนไหน??
1,ไปรับสินค้าเองได้ที่ไหนครับ
1,จะไปเอาพัสดุเองค่ะ ที่สาขาวังน้อยค่ะ
0,รอรับพัสดุคะไม่ใช่ส่งพัสดุ
0,ผมจำเลขพัสดุไม่ได้คับ
0,ปิดงานแต่ของยังมาไม่ถึง
1,เป็นเบอร์ผู้รับได้ไหมคับ
1,LPWB03
0,แจ้งว่าส่งพัสดุแล้ว แต่ดิฉันยังไม่ได้รับเลย
0,Tracking นี้ไม่คนโทรมาแต่ทำไมขึ้นว่าผมให้เลื่อนจัดส่งครับ
0,ปัญหาคือส่งพัสดุแล้วไว้ที่ไหนค่ะ ก่อนส่งต้องโทรแจ้งก่อนไม่ใช่รึ แต่ไม่ทีกาตแจ้งเลย
0,เช็คพัสดุแล้วแจ้งว่าส่งเรียบร้อย แต่ฉันยังไม่ได้รับสินค้าเลย พนักงานไปส่งที่ไหนและฉันไม่ได้รับโทรศัพท์จากขนส่งก่อนส่ง
0,จะคุยกันรู้เรื่องมั้ย
1,หางานภุเก้ต
1,จะได้ของกี่โมงคะ??
0,ทำไมไม่เห็นมาส่งสักที
1,That’s why I message so many times as it’s urgent and we done t know about delays 
0,รอนานแล้วค่ะ
1,จะจัดส่งวันนี้ไหม
1,ทำไมขึ้นสถานะว่าถึงวันที่17วันนี้วันที่19แล้วยังไม่ได้รับพัสดุเลยค่ะ
1,"No one can answer my question, this is insane, I will have to contact Management at Kerry"
0,แต่ม่มีคนโทรมาคับ
1,My parcel sent 17 and system says it will arrive 18. Now it is 19 and no update from anyone. I am shocked as normally service is excellent
1,นกนมหนขมดหนง แหพสใบ
1,ลืมเลขคับ
0,ไม่พอใจในการบริการมากคะ
0,จำเลขพัสดุไม่ได้
1,I have been there already
0,ส่งของจากสุโขทัยไปกรุงเทพแล้วยังไม่ได้รับค่ะ
1,ไม่รับโทรเจ้าหน้าที่ต้องติดต่อไปทางไหนมั้ยค่ะ
0,สินค้าปจ้งว่ามีผู้รับแล้วปต่ผมยังไม่ได้รับครับ
1,They said they do t know and we’re not helpful 
1,ยังไม้ได้รับสินค้าครับ
0,ยังไม่ได้รับสินค้าครับ
1,So when will I get my package?
1,"I ha e worked in Logistics for 14 years here in Thailand, I know you can make things happen"
0,ทำไมของถึงตีกลับ
1,No one can answer me anything.
1,ขอร้อเรียนเรื่องการขนส่งค่ะ
1,See me
1,รบกวนเช็คให้หน่อยได้ไหมคะว่าถึงไหนแล้วค่ะ เห็นกำหนดส่งวันนี้ค่ะ
1,เมื่อไหร่จะนำส่ง
0,ทำไมของถึงมาส่งช้าจังคะเดี๋ยวนี้ บริการแย่ขึ้นเรื่อยๆเลยนะคะ
1,กี่วันได้ของคะ
1,จะขอเลื่อนส่งเป็นพรุ่งนี้ครับ วันนี้ไม่ได้อยู่บริษัท พอดีมันมียอดเก็บปลายทาง
0,ยังไม่ได้เงิน cod ค่ะ บอกว่าจะโอนวันที่ 17 เวลา 4 ทุ่มค่ะ
0,ยังไม่ได้เงิน
1,รบกวนตามให้ด้วยนะคะ
0,ไม่ได้รับพัสดุ แต่ขึ้นว่ามีคนรับแล้ว
0,ยังไม่ได้รับสินค้าเลยค่ะ
1,จะสอบถามว่าต้องไปส่งกี่โมงพัสดุถึงพรุ่งนี้คะ ปลายทางพะเยาค่ะ
0,พัสดุค้างที่เดิมหลายวัน
0,พัสดุค้างนาน
0,"ของมาส่งตั้งนานแต่ไม่นำส่ง ของเน่าหมดพอดี
เคอรี่ อยุธยา ตลิ่งชัน"
0,โทรมาไม่ได้รับสาย พอโทรกลับก็ไม่รับสาย โทรตั้งหลายรอบ
1,ค่ะแอด
0,วันนี้ของจะมาส่งมั้ยคะ
0,หายหรือไม่
1,ขอเบอร์ติดต่อพนักงานที่จะจัดส่งค่ะ
1,มีบริการส่งด่วนไหมค่ะ
1,ช่วยโหลดแอป Lazada เพื่อรับ ฿500 บาท! คุณเองก็มีสิทธิได้เหมือนกัน #SharepocketTH999 | https://s.lazada.co.th/s.4LU3q
1,live
0,พัสดุ​ชิ้น​นี้​ เขียนส่งบางพลัดนี่คะ เขียนแปะหน้ากล่อง  ทำไมส่งสี่พระยาได้คะ
0,พัสดุ​ชิ้น​นี้​ เขียนส่งบางพลัดนี่คะ เขียนแปะหน้ากล่อง ทำไมส่งสี่พระยาได้คะ
0,ขอเบอติดต่อค้ะ
1,สถานะส่งเเล้วตั้งเเต่เมื่อวาน 
0,เห็นแจ้งว่ามาส่งแล้วแต่ไม่มีคนอยู่ปลายทาง
0,มีการแจ้งว่ามีคนส่งแต่ไม่ทีคนรับปลายทาง
1,ถ้าผมจะส่งกีต้าร์มีกล่องให้มั้ยค้าบ
0,ค้าบผม
1,พัสดุจะถึงสาขาสุวรรณภูมิพรุ่งนี้มั้ย
1,Where is the parcel now?
0,ผู้รับบอกว่ายังไม่ได้รับค่ะ
1,ขอบคุณค่ะ 
1,จะขอเปลี่ยนที่อยู่ในการจัดส่ง
1,ถ้าจะส่งของไปให้ลูกค้าแล้วเก็บปลายทาง ต้องทำยังไงบ้างค่ะ
1,ที่ติดต่อไป่
1,มีเบอร์ติดต่อพนักงานไหม
1,ผมอยู่ตลอดนะครับ
1,ได้เรื่องรึยังค่ะ
1,ขอเบอร์พนักงานขนส่งหน่อยค่ะ
0,คือผมต้องการทราบว่า ทางKerryได้ส่งของที่ผมสั่งไปไหนและติดต่อไปแล้วยังไม่มีการติดต่อกลับมาว่าของไปส่งที่ไหน พนักงานคนส่งไม่มีความรับผิดในการส่งผิดหรือตอนขนส่งไม่ได้เช็คความเรียบร้อยหรือดูบ้านเลขที่หรือยังไงครับ ?
0,ขึ้นแจ้งว่าผมไม่อยู่รับของได้ไง
1,ที่ว่ามีคนรับแล้ว
1,รบกวนแจ้งเบอร์มือถือที่ติดต้อได้ตอนมาส่งของ 
1,อยากทราบเบอโทขนส่ง
1,อยากทราบเบอโทรขนส่งค้ะ
1,ขอเบอร์คนส่งพัสดุ เลขที่นี้ด้วยค่ะ
1,สาขาเมืองสีิคิ้ว
1,น้ำหนักประมาณ7โลค่ะ
0,คือไม่ได้เงินถอนจากพัสดุ
1,ช่วยติดต่อพนักงานขนส่งให้เอาไปส่งวันนี้ด้วยค่ะ
0,ตอนนี้ของอยู่สาขาหรือกำลังออกมาส่งครับ
1,อยากให้เจ้าหน้าที่ส่งโทรกลับพัสดุเลขที่นี้ค่ะ
1,มาส่งประกี่โมงครับ
0,พอดีหาที่ส่งพัสดุ อยู่หนองจอก
1,จะส่งพัสดุค่ะ
0,ของตอนนี้อยู่ที่ศูนย์​กระจาย​สินค้า​หรือกำลังออกมาส่ง
1,อยากไปรับเองที่สาขาได้ไหม
1,ไปรับพัสดุ​เองที่สาขาได้ไหม
0,ยังไม่ได้รับพัสดุนะคะ
0,ติดต่อพนักงานขนส่งไม่ได้
1,I'm just waiting for confirmation of delivery
1,ส่งของถึงผมไหมครับวันนี้
1,มีบริการส่งอาหารแช่แข็งม้๊ยคะ
0,ยังไม่มีเจ้าหน้าที่ติดต่อกลับเลยครับ ยังงัยรบกวนประสานด้วยนะครับ
0,ส่งผิดบ้านป้าว
0,คือยังไม่ได้รับพัสดุคับ
1,ขอเบอร์พนังงานหน่อย
0,ทำไมถึงขึ้นว่าไม่สามารถติดต่อผู้รับได้คะ
0,ทั้งๆที่พนักงานไม่โทรมาคนโทรมา
1,ขอเบอร์เคอรี่หาดใหญ่ค่ะ
1,ของถึงวันนี้ใช่ไหมครับ
1,ประสานงานให้ตีของกลับแล้วใช่ไหมคะ
1,รอพัสดุอัพเดทค่ะ
0,พัสดุ​ ในแอพ​ shoppee​ยังไม่อัพเดทให้ลูกค้าว่าจัดส่งให้แล้วค่ะ
0,มันขึ้นติดต่อผู้รับไม่ได้ค่ะ
0,เจ้าหน้าที่แจ้งว่ามาส่งของแล้ว แต่ไม่ได้รับนะครับ
0,เเต่ไม่มีใครติดต่อเรามาเลยสักคน
0,คืนสินค้าไม่ตรงทีีสั่งไป
1,เห็นสถานะแบบนี้ตั้งแต่เมื่อวาน
0,ไม่ทราบว่ามีปัญหาอะไรรึป่าวครับ
1,ตรวจสอบเลขพัสดุอย่างไรครับ
0,พนักส่งของโทรมา อธิบายให้ฟังไม่รู้เรื่องอะไรเลย แล้วบอกผู้รับเลื่อนนัดรับของ ใช่หรอคะ
0,เลือกสาขาคืนสินค้าไม่ได้ครับ
0,พนักงานส่งของไม่รู้เรื่องอะไรเลย
0,สิินค้าอยู่ไหนคะ
0,ขอจัดส่งแล้ว แต่ยังไม่ได้รับค่ะ
0,ไม่มีใครโทรมา
1,ขอเบอร์โทรพนักงานส่งค่ะ
0,ถ้ามีความคืบหน้าจะตอบกลับแชทนี้หรือเปล่าคะ
1,ขอเรทค่าผลไม้หน่อยค่ะ
1,อยากสอบถามว่า ปลายทาง คิดยังไงหรอครับ
1,สามาถเช็คที่อยู่จากเลขพัสดุที่เคยส่งได้ไหมคะ
0,แก้เบอร์ผู้รับครับ
0,ตอนนี้พัสดุอยู่ที่สาขาไหน
1,ตั้งแต่วันที่สองแล้วค่ะ
0,พอดีว่ายังไม่ได้รับสินค้าเลยค่ะ แต่สถานะจัดส่งสำเร็จแล้ว ตั้งแต่วันที่18ค่ะ
1,เลขพัสดุนี้ตั้งแต่วันที่ 2กันยายน 2564
0,คนส่งส่งผิดบ้าน ยังไม่ได้รับของ
1,ติดต่อ 2-3 รอบแล้วครับ ไม่แน่ใจได้ความคืบหน้าไหมครับ
1,ติดตามปัญหาพัสดุครับ
0,ที่ให้ตามเรื่องเป็นยังบ้างคะ 
1,ถ้าพนักงานขนส่งติดต่อผู้รับไม่ได้​ พอได้ของวันถัดไป​ ต้องเสียค่าบริการเพิ่มมั้ย? 
1,สร้างรายใด้จากที่บ้านทำยังงัย
0,พัสดุยังไม่ได้รับ แต่ขึ้นว่าส่งของสำเร็จ
1,จะถึงผู้รับวันไหนค่ะ
0,ส่งไม้สำเร็จ
1,สถานะพัสดุคะ
0,ตอนนี้สินค้าจัดส่งหรือยังคะ พี่รออยู่ค่ะ
0,ตอนนี้สินค้าอยู่ที่ไหน
1,ขออนุญาตสอบถามครับ
1,อยากรู้ว่าถ้าของจะมาส่งเราพรุ่งนี้ สินค้าเข้าคลังวันนี้กี่โมงครับ พอดีจะไปรับเอง
0,รบกวนเร่งรายการที่ค้างให้ด้วยนะคะ
1,ขอบคุณครับผม
1,พอดีจะสอบถาม การโทรหาลูกค้า ไม่ทราบว่าพนักขนส่งโทรกี่รอบค่ะ
0,อ่านออกป่าว ค่ะน้องพอใจ
1,ส่งไปเหมือนสถานะมันตีกลับมาหรือคะ
0,อยู่บ้าน ทั้งวัน ทำไม ขึ้นแบบนี้ค่ะ
0,ว่าไม่อยู่
0,หมายความว่าตีกลับเหรือคะ 
1,อยากทราบว่า สินค้าเข้าคลังเคอรี่กี่โมง
1,ทำไมต้องจัดส่งใหม่ครับ
1,กี่วันจะถึงคะ
0,เนื่องจากไม่มีพนง.ติดต่อมาและยังไม่ได้รับพัสดุค่ะ
0,ืถ้าเร่งให้หน่อยได้มั้ยคะ
1,ตามพัสดุให้ยังค่ะ
1,ตามพัสดุมห้ยังค่ะ ไม่เห็นมีเจ้าหน้าที่โทมาเลย
0,พอดีเบอร์โทรศัพท์ที่ใส่ไปของผู้รับติดต่อไม่ได้ ขอเปลี่ยนเบอร์โทรติดต่อได้ไหมครับ
1,ระบบ Dropoff เชื่อมต่อข้อมูลกับ Shopee ล่าช้ามากเลยครับ
1,ติดต่อ operator
0,ลงไปดูตอนบ่าย2แล้วไมามีค่ะ
1,อยากใด้รายละเอียด
1,"ปัจจุบันจะมีการเปิดรับสมัครตัวแทน kerry buddy หากลูกค้าต้องการทราบรายละเอียดเพิ่มเติมและสมัครบริการสามารถแอดไลน์ ผ่านช่องทาง
Line Official : @Kerrybuddy   ได้เลยนะคะ  คุณprapon"
1,ส่งแบบเก็บเงินปลายทาง หลังจากลูกค้ารับของแล้ว ยอดเงินจะเข้าวันไหนคะ
0,ร้องเรียนการขนส่งค่ะ
0,หมายเลขเขายังไม่ให้เลยอะครับ
0,อันนี้คือส่งมาถึงผู้รับยังคะ
0,มีแค่ 1 Misscall แต่บอกว่าโทรเป็น 10 สาย
1,it said that it was unsuccessful
0,ไม่เข้าใจว่า พนักงานมาส่งของแล้วออฟฟิศปิด ทำไมพนักงานไม่แจ้งก่อนค่ะ ออฟฟิศปิดแต่เราอยู่ในออฟฟิศอยากให้โทรหาบ้างไม่ใช่หมายเหตุไปเลยว่าออฟฟิศปิด หลายครั้งแล้วค่ะ สั่งของก็อยากได้ของ
1,why?
1,เช็คเลขพัสดุมีคนเซ็นรับไปค่ะ แต่ที่บ้านไม่มีใครได้รับของ ไม่ทราบส่งถูกไหมค่ะ
1,พัสดุจะถึงกี่โมง
1,ขอเบอร์ติดต่อคนส่งของหน่อยครับ
1,5111
1,แจ้งเปลี่ยนเบอร์โทรครับ
1,เปลี่ยรแปลวข้อมูล
1,KBWTPOOOO75587B
1,สอบถามว่าปกติ kerry เข้ารับพัสดุถุงกี่โมงคะ
0,พอดีจองคิวนัดรับวันนี้ไปแต่ยังไม่เห็นเคอรี่เข้ามารับค่ะ
0,เรายังไม่ได้รับของ
0,ร้านส่งเมื่อวาน สถานะยังอยู่สาขาอยู่อีกครับ
0,05.00 พัสดุต้องถึงแล้วนะครับ
1,อันนี้จะแจ้งกลับมาตอนไปนหรอครับ เรื่องการติดตามพัสดุ
1, สวัสดีค่ะ ขออนุญาตสอบถามได้ไหมคะ
1,เคอรี่เริ่มเปิดให้บริการตอนเช้าเวลากี่โมงคะ
1,สอบถามหน่อยครับ😊
1,ติดต่อเจ้่หน้าที่
1,ตรวจสอบสถานะสินค้าไ แล้วแจ้งว่าจัดส่งพัสดุเรียบร้อยแล้ว แต่ยังไม่ได้รับของเลยครับ
0,จัดส่งช้า
1,วันอาทิตเปิดไหม
1,ลูกค้าเซ็นรับสินค้าตั้งแต่วันที่ 17 แบบเก็บเงินปลายทาง จะได้รับเงินวันไหนครับ
1,การเซ็นต์รับพัสดุ
1,สอบถามที่อยู่สินค้า
0,วันนี้วันที่ 19 แล้วค่ะ  สินค้าที่ส่งมาจะเสียหายค่ะ
1,เช็คเลขพัสดุให้ค่ะ
1,"Hello,"
0,ยังไม่มาส่งเลยยยย
0,ยังไม่ได้รับของเลยนะค่ะ แต่แจ้งว่าได้รับพัสดุเรียบร้อยได้ยังไง
1,คือไม่ทราบหมายเลข
1, ไม่ทราบหมายเลข พัสดุ
1,RL 2465 04756 TH
1,รบกวนสอบถามพัสดุครับ
0,ถ้าเกิดว่าตามพสีดุอะไรแล้ว มันไม่ได้ต้องทําไงต่อหรอคะ
1,ถ้าเกิดว่าตามพัสดุแล้ว มันไม่ได้ ต้องทำไงต่อหรอคะ
1,ส่งสติ๊กเกอร์น่ารักๆมาให้หนูได้ไหมคะ
1,นำจ่ายใหม่วันอังคารที่ 21 กย นี้น่ะครับ
1,มีเบอร์ติดต่อสาขาสมุทรปราการไหมคะ
1,ทำ
0,ทำไมยังไม่ถึง
1,ตรวจสอบใบนำฝากได้ที่ keth.me/cf2f16d1
1,https://youtu.be/WPa0juNHOyw
0,ตรวจสอบไม่ได้ค่ะ
1,https://youtu.be/WLqREGoQ9xA
0,ฉันแค่หลอกเธอน่ะเคอรี่ฉันไม่พอใจกับคุณอยู่แล้ว
1,สากลหญิง
0,โดนหลอกซะแล้ว
0,พนักงานรับสินค้าแล้วแต่ไม่มีสินค้ามาส่งค่ะ
0,ยังไม่ได้รับสินค้าเลยครับ
1,พัสดุจะถึงปลายทางวันไหนคะ กำหนดถึงปลายทางวันที่16 ก.ย 64
1,จะเเปลี่ยปลายทางครับ
0,ผมยังไม่ได้รับของ
1,เคลมอย่างไรคะสมัครเข้าตรงนี้ไม่ได้ค่ะ
1,เปลี่ยนอีเมล์
0,เลยกำหนดมา3วันแล้วนะคะ
0,เคอรี่แจ้งว่าเลื่อนวันรับพัสดุ  แต่ทางเราไม่ได้เลื่อน มีการโทรมาซึ่งคอนเฟิร์มแล้วจะจัดส่งวันนี้
0,คือไปส่งของ ไม่โทรหาแล้วเอาของไปวางไว้หน้าบ้านเลย 
1,เช็คพัสดุโดยใช้เบอร์ให้หน่อยครับ
1,อยากทราบว่าตอนนี้พัสดุอยุ่ที่ไหนค่ะ
1,อยากส่งพัสดุค่ะ
0,พัสดุขึ้นสถานะว่าลูกค้าเลือนวันทั้งๆที่ไม่เห็นขนส่งโทมาว่ามาส่งของเลย
1,เช็คพัสดุผ่านเบอร์ให้หน่อยครับ
1,สมัครอย่างไรก็ไม่ผ่านทำอย่างไรคะ
1,ทามยังไงค่ะ
0,พัสดุขึ้นสถานว่าลูกค้าเลื่อนวันรับสินค้า ทั้งๆที่ขึ้นไม่ได้โทมาแจ้งว่ามาส่งของเลย
0,เราไม่รอเคอรี่ ติดต่อกลับแล้วนะค่ะ คิดว่าส่งสินค้าผิดตึก ก่อนส่งไม่โทรหาลูกค้า แล้วก็ส่งผิดตึกจริงๆ เราได้เดินไปตามสินค้าด้วยตัวเองแล้ว
1,อยู่จุดไหนค่ะ
1,น้องยุอุดรค่ะ
0,ยังได้รับสินค้าไม่ครบ
0,ทางระบบในเว็บมันแจ้งแล้วว่า จะได้รับพัสดุวันนี้ แต่พนักงานที่ขับรถจักรยานยนต์ส่งของกลับแจ้งวนระบบว่าไม่มีผู้รับปลายทาง  ไม่มีการโทรมา แล้วมาบอกว่าไม่มีผู้รับปลายทางได้ยังไง 
1,โรงเรียนชุมทหารเรือ
1,ขอเปลี่ยนเบอร์ติดต่อส่งพัสดุครับ
0,พอดีเครื่องดีเสียครับ
0,มาส่งพัสดุและโทรมาหาผมไม่ได้ครับเขาก็ไม่ได้ส่งครับ
1,Drop off
1,Near me
0,คือทางขนส่งโทรมาแล้วติดต่อไม่ได้อ่ะค่ะ
0,เลยอยากจะถามว่าจะจัดส่งใหม่วันไหนคะ
0,รบกวน ติดต่อให้ มันง่ายๆหน่อย คอลเซ็นเตอร์ อะ
1,สมัครไบค์เกอร์ ใบขับขี่ต้องมีอายุนานเท่าไร
1,จะสมัครบริการเก็บปลายทางแต่สมัครแล้วเขาว่ามีเบอร์นี้อยู่แล้ว
1,ขอเบอร์เคอรี่หน่อยครับ
0,ไม่ได้รับของ แต่มีคนเซ็นรับของ
1,เลขพัสดุดูได้จากไหนคะ
1,พอดีให้เขาส่งพัสดุ แต่เขียนตำบลผิดน่ะค่ะ แก้ได้อย่างไรบ้างคะ
1,ถามค่ะ
0,ทางkerryยังไม่ส่งเลขมาเลยค่ะ
0,พัสดุผิด
1,ของที่สั่งไว้ยังไม่มาส่งเลยค่ะ
0,พนักงานโยนจะทำยังไง
1,กำ
0,ทำไมสินค้าเรากำหนดส่งถึงวันนี้แบ้วเข้าไปเช็คบอกติดต่อไม่ได้จะมาส่งใหม่
0,ทำไมเวลาจ่ายเงินแบบโอนจึงเสียมากกว่า
1,จะเปลี่ยนเบอร์โทรค่ะ
0,พัสดุอยู่ที่ไหนครับตอนนี้
1,ผมวิ่งเข้าไปรับเองครับ
0,ยังไม่ได้รับพัสดุ แต่ขึ้นว่าส่งสำเร็จ
0,ตอนสั่งของในชอปปี้แล้วใส่เบอร์ไปผิดค่ะ กลัวคนมาส่งพัสดุให้ติดต่อไม่ได้ค่ะ เลยจะให้แจ้งเบอร์ติดต่อให้ใหม่ค่ะ
1,ขอเบอคนส่งหน่อยครับ 
1,เลขพัสดุนี้ค่ะ
1,ต้องการติดต่อเจ้าหน้าที่ค่ะ
0,พัสดุยังไม่ได้รับนะคะ
0,หาเบอร์ติดต่อไม่ได้
0,เจ้าหน้าที่ไม่ได้โทรติดต่อมานะ
0,พัสดุจัดส่งเรียบร้อยในระบบ แต่ไม่ได้รับของค่ะ
1,สอบถามการจัดส่งค่ะ สถานะขึ้นส่งสำเร็จแล้ว แต่ไม่สามารถติดต่อปลายทางได้ ว่ารับของยัง 
0,มีคนเช็นรับพัสดุ ทั้งๆที่ยังไม่ได้รับของ 
1,รบกวนให้ทางเจ้าหน้าที่ ส่งของ ที่ คลังสินค้า สาขา หทัยราษฏร์ 17 
1,ต้องการส่งคืนสินค้าค่ะ
0,เดี่ยวผมจะเข้าไปรับที่สาขา คลังสินค้า หทัยราษฏร์ 17 เองครับ
1,ต้องทำยังไงบ้างค่ะ
0,พัสดุเสียหาย
0,ของส่งผิดบ้าน ไม่ได้รับของ
0,ไม่ได้รับการติดต่อ
1,ของน่าจะถึงประมาณวันไหนคะ
1,14วันเลยหรอ
0,สินค้ายังไม่ได้ครับ
0,ยกเลิกสินค้า ขอเงินคืน ติดต่อนานมากแล้วค่ะ ยังไม่มีอะไรคืบหน้าเลย
0,จะติดต่อกลับ นานมากเลย
0,แจ้งคอลเซ็นเตอร์ไปหลายรอบแล้ว ก็ไม่มีการติดต่อกลับแต่อย่างไร
0,ยกเลิก สินค้า
0,นังไม่ได้รับคะ แต่ในระบบลงว่าส่งแล้ว
1,ต้องการรับพัสดุเองครับ
0,แจ้งคืนเงิน
0,ส่งของให้ไม่ครบค่ะ
1,รบกวนโทรแจ้งด้วยนะค่ะถ้าเอาของไปส่ง
0,ของจะส่งวันไหนหรอครับ
0,ของจะมาส่งวันไหนหรอครับ
1,อยากทราบว่าใครเป็นคนเซ็นรับคะ 
1,ต้องการเช็คที่อยู่ที่ kerry ไปส่งพัสดุครับ ว่าถูกต้องมั้ย
0,เหมือน kerry จะส่งผิด
0,ตามเรื่องเครมพัสดุ
0,สินค้า ยังไม่จัดส่ง
0,้เหนขึ้นว่า ติดต่อผู้รับไม่ได้แต่ไม่มีการโทเข้ามา 
0,10วันยังไม่ได้รับของเลยค่ะ
0,ใบเลขพัสดุหายถ้าขอเลขใหม่ได้มั้ยครับ
0,มันเลยกำหนดส่งมาหลายวันแล้วค่ะ
0,แล้วถ้าของที่ส่งไปเสีย มีการรับผิดชอบไหมคะ
1,สวัสดีคัข
1,ขอเบอร์คนที่ส่งหน่อยคัข
1,  .คืออะไรครีล อันนี้
0,คุณพอใจไม่ใช่คน
1,ติดต่อเจ้าหน้าที่หน่อยคับ
1,ผมสอบถามข้อมูลไว้ก่อนครับ
1,พัสดุจะส่งมา พรุ่งนี้ครับ
0,ทำไมขึ้นว่ากำลังมาส่งพัสดุ แต่รอมาทั้งวันยังไม่มาเลย
0,พอดีไม่อยู่เลยไม่ได้รับของ พรุ่งนี้ของจะมาส่งอีกรอบมั้ยคะและไม่ได้รับโทรศัพท์เคอร์รี่ด้วย
1,ธนชาต ครับ
1,อีกกี่วันถึงคะ
1,ถ้าส่งรถมอไซ
1,Tax id ใช่ไหมคะ
1,ถ้าฝากรถมอไซ
1,เป็น avocado ค่ะ
0,ยื่นเรื่องเคลมสินค้าค่ะ
0,มีเจ้าหน้าที่โทรมาบอกกล่องส่งฉีกขาดตั้งแต่เมื่อวาน
1,ถามว่าของเป็นอะไร
0,บอกไปส่าเป็นของกิน
0,แต่ก็ไม่ยอมมาส่ง ทั้งๆ ที่ของถึงตั้งนานละ
0,ต้องรอให้ของเสียก่อนหรือไง
1,ค่าส่งเท่าไรครับ
1,ขึ้นว่าจัดส่งสำเร็ว
1,เร็จ
0,เสียอารมณ์รอทั้งวัน
0,พรุ่งนี้จะได้รับสินค้ามั้ยคะ พอดีรีบคะ 
1,สินค้าจะได้รับภายในพรุ่งนี้หรือเปล่า
0,ถามวนไปมา แก้ปัญหาไม่ได้
0,เร่งพัสให้ด้วยคะ
0,ตรงต่อเวลาหน่อย ไม่อยากจะด่า
0,น้ำยา100 เบ้า80  สติกเกอร80 เบ้าแจ100 สติกเกอ50  หลวงพ่อรวย 150  30  70 เบ้าแจ100 เบ้สแจวิ่ง100 สติกเกอ100   วันที่18 ติกเกอ 80 ติกเกอ 80 ติกเกอ 80 ตัวล่ะ10 50บาท เบ้าแจ100 ห้อยท้าย80 ติกเอก40 เบ้าแจวิ่ง2อันพวงแจ100 วันที่19 สติกเกอร์ 100 40 100 60  เบ้าแจ100 เบ้าแจ100
0,สินค้าไม่ตรงปก
0,สั้งอันนี้
0,สั้งPHILIPS
0,แต่ได้
1,อยากทราบ
0,ใส่เบอร์โทรศัพศ์ผิดค่ะ
0,"ต้องการความช่วยเหลือ 
ซื้อสินค้าทาง line 360
ทางผู้ขาย ให้ Kerry เป็นผู้จัดส่ง และเก็บเงินปลายทางไปแล้ว แต่เมื่อดิฉัน เปิดสินค้าออกดู ไม่ได้มาตรฐาน และสินค้าชำรุด จึงอยากทราบว่าส่งสินค้าจากต้นทางที่ใด จะ ำการคืนสินค้า และขอเงินคืน"
